,scanID,segmethod,hemisphere,nuclei,AVGDIST,manufacturerCode,model,fieldStrength
5663,151,hipsthomas,right,4,0.465843,3,Skyra,3.0
5664,151,hipsthomas,left,5,0.987655,3,Skyra,3.0
5665,151,hipsthomas,right,5,0.984469,3,Skyra,3.0
5666,151,hipsthomas,left,6,0.47868,3,Skyra,3.0
5667,151,hipsthomas,right,6,0.452251,3,Skyra,3.0
5668,151,hipsthomas,left,7,1.084174,3,Skyra,3.0
5669,151,hipsthomas,right,7,0.864873,3,Skyra,3.0
5670,151,hipsthomas,left,8,0.658313,3,Skyra,3.0
5671,151,hipsthomas,right,8,1.014773,3,Skyra,3.0
5672,151,hipsthomas,left,9,0.724729,3,Skyra,3.0
5673,151,hipsthomas,right,9,0.935274,3,Skyra,3.0
5674,151,hipsthomas,left,10,1.744905,3,Skyra,3.0
5675,151,hipsthomas,right,10,2.722869,3,Skyra,3.0
5676,151,hipsthomas,left,11,0.532415,3,Skyra,3.0
5677,151,hipsthomas,right,11,0.5329,3,Skyra,3.0
5678,151,hipsthomas,left,12,0.504639,3,Skyra,3.0
5679,151,hipsthomas,right,12,0.46321,3,Skyra,3.0
5680,152,t1thomas,left,2,0.547922,2,Achieva,1.5
5681,152,t1thomas,right,2,0.355196,2,Achieva,1.5
5682,152,t1thomas,left,4,0.734445,2,Achieva,1.5
5683,152,t1thomas,right,4,0.362619,2,Achieva,1.5
5684,152,t1thomas,left,5,1.245201,2,Achieva,1.5
5685,152,t1thomas,right,5,0.916269,2,Achieva,1.5
5686,152,t1thomas,left,6,0.987871,2,Achieva,1.5
5687,152,t1thomas,right,6,0.492478,2,Achieva,1.5
5688,152,t1thomas,left,7,1.361705,2,Achieva,1.5
5689,152,t1thomas,right,7,0.735482,2,Achieva,1.5
5690,152,t1thomas,left,8,0.61065,2,Achieva,1.5
5691,152,t1thomas,right,8,0.64192,2,Achieva,1.5
5692,152,t1thomas,left,9,0.815652,2,Achieva,1.5
5693,152,t1thomas,right,9,1.000766,2,Achieva,1.5
5694,152,t1thomas,left,10,2.700262,2,Achieva,1.5
5695,152,t1thomas,right,10,3.296294,2,Achieva,1.5
5696,152,t1thomas,left,11,2.288998,2,Achieva,1.5
5697,152,t1thomas,right,11,1.761622,2,Achieva,1.5
5698,152,t1thomas,left,12,1.035245,2,Achieva,1.5
5699,152,t1thomas,right,12,0.660773,2,Achieva,1.5
5700,152,hipsthomas,left,2,0.627914,2,Achieva,1.5
5701,152,hipsthomas,right,2,0.577022,2,Achieva,1.5
5702,152,hipsthomas,left,4,0.596671,2,Achieva,1.5
5703,152,hipsthomas,right,4,0.327204,2,Achieva,1.5
5704,152,hipsthomas,left,5,0.838408,2,Achieva,1.5
5705,152,hipsthomas,right,5,1.018429,2,Achieva,1.5
5706,152,hipsthomas,left,6,0.428392,2,Achieva,1.5
5707,152,hipsthomas,right,6,0.458678,2,Achieva,1.5
5708,152,hipsthomas,left,7,0.563676,2,Achieva,1.5
5709,152,hipsthomas,right,7,0.498746,2,Achieva,1.5
5710,152,hipsthomas,left,8,0.730669,2,Achieva,1.5
5711,152,hipsthomas,right,8,0.882705,2,Achieva,1.5
5712,152,hipsthomas,left,9,0.557309,2,Achieva,1.5
5713,152,hipsthomas,right,9,1.103903,2,Achieva,1.5
5714,152,hipsthomas,left,10,2.045277,2,Achieva,1.5
5715,152,hipsthomas,right,10,3.099854,2,Achieva,1.5
5716,152,hipsthomas,left,11,0.666437,2,Achieva,1.5
5717,152,hipsthomas,right,11,0.783744,2,Achieva,1.5
5718,152,hipsthomas,left,12,0.596769,2,Achieva,1.5
5719,152,hipsthomas,right,12,0.49941,2,Achieva,1.5
5720,153,t1thomas,left,2,0.552878,3,Skyra,3.0
5721,153,t1thomas,right,2,0.501495,3,Skyra,3.0
5722,153,t1thomas,left,4,0.617505,3,Skyra,3.0
5723,153,t1thomas,right,4,0.45153,3,Skyra,3.0
5724,153,t1thomas,left,5,1.164704,3,Skyra,3.0
5725,153,t1thomas,right,5,0.99663,3,Skyra,3.0
5726,153,t1thomas,left,6,0.679971,3,Skyra,3.0
5727,153,t1thomas,right,6,0.504358,3,Skyra,3.0
5728,153,t1thomas,left,7,1.424818,3,Skyra,3.0
5729,153,t1thomas,right,7,1.088632,3,Skyra,3.0
5730,153,t1thomas,left,8,0.54319,3,Skyra,3.0
5731,153,t1thomas,right,8,0.694302,3,Skyra,3.0
5732,153,t1thomas,left,9,0.63133,3,Skyra,3.0
5733,153,t1thomas,right,9,0.976626,3,Skyra,3.0
5734,153,t1thomas,left,10,2.550463,3,Skyra,3.0
5735,153,t1thomas,right,10,3.191618,3,Skyra,3.0
5736,153,t1thomas,left,11,1.666382,3,Skyra,3.0
5737,153,t1thomas,right,11,1.494608,3,Skyra,3.0
5738,153,t1thomas,left,12,1.091395,3,Skyra,3.0
5739,153,t1thomas,right,12,1.080708,3,Skyra,3.0
5740,153,hipsthomas,left,2,0.793866,3,Skyra,3.0
5741,153,hipsthomas,right,2,0.41898,3,Skyra,3.0
5742,153,hipsthomas,left,4,0.740311,3,Skyra,3.0
5743,153,hipsthomas,right,4,0.4425,3,Skyra,3.0
5744,153,hipsthomas,left,5,0.859851,3,Skyra,3.0
5745,153,hipsthomas,right,5,0.925602,3,Skyra,3.0
5746,153,hipsthomas,left,6,0.433782,3,Skyra,3.0
5747,153,hipsthomas,right,6,0.50632,3,Skyra,3.0
5748,153,hipsthomas,left,7,0.757832,3,Skyra,3.0
5749,153,hipsthomas,right,7,0.630085,3,Skyra,3.0
5750,153,hipsthomas,left,8,0.681997,3,Skyra,3.0
5751,153,hipsthomas,right,8,0.86439,3,Skyra,3.0
5752,153,hipsthomas,left,9,0.473398,3,Skyra,3.0
5753,153,hipsthomas,right,9,0.837078,3,Skyra,3.0
5754,153,hipsthomas,left,10,2.094717,3,Skyra,3.0
5755,153,hipsthomas,right,10,2.578168,3,Skyra,3.0
5756,153,hipsthomas,left,11,0.798623,3,Skyra,3.0
5757,153,hipsthomas,right,11,0.72956,3,Skyra,3.0
5758,153,hipsthomas,left,12,0.5967,3,Skyra,3.0
5759,153,hipsthomas,right,12,0.467957,3,Skyra,3.0
5760,154,t1thomas,left,2,0.465865,3,Aera,1.5
5761,154,t1thomas,right,2,0.349415,3,Aera,1.5
5762,154,t1thomas,left,4,0.637871,3,Aera,1.5
5763,154,t1thomas,right,4,0.450744,3,Aera,1.5
5764,154,t1thomas,left,5,1.022459,3,Aera,1.5
5765,154,t1thomas,right,5,0.997846,3,Aera,1.5
5766,154,t1thomas,left,6,0.666179,3,Aera,1.5
5767,154,t1thomas,right,6,0.794915,3,Aera,1.5
5768,154,t1thomas,left,7,0.829213,3,Aera,1.5
5769,154,t1thomas,right,7,0.876101,3,Aera,1.5
5770,154,t1thomas,left,8,0.396562,3,Aera,1.5
5771,154,t1thomas,right,8,0.667267,3,Aera,1.5
5772,154,t1thomas,left,9,0.619993,3,Aera,1.5
5773,154,t1thomas,right,9,1.168228,3,Aera,1.5
5774,154,t1thomas,left,10,2.040077,3,Aera,1.5
5775,154,t1thomas,right,10,3.243774,3,Aera,1.5
5776,154,t1thomas,left,11,1.254802,3,Aera,1.5
5777,154,t1thomas,right,11,1.619188,3,Aera,1.5
5778,154,t1thomas,left,12,0.733187,3,Aera,1.5
5779,154,t1thomas,right,12,0.937671,3,Aera,1.5
5780,154,hipsthomas,left,2,0.584432,3,Aera,1.5
5781,154,hipsthomas,right,2,0.487016,3,Aera,1.5
5782,154,hipsthomas,left,4,0.598638,3,Aera,1.5
5783,154,hipsthomas,right,4,0.407989,3,Aera,1.5
5784,154,hipsthomas,left,5,0.8886,3,Aera,1.5
5785,154,hipsthomas,right,5,1.046272,3,Aera,1.5
5786,154,hipsthomas,left,6,0.368252,3,Aera,1.5
5787,154,hipsthomas,right,6,0.497021,3,Aera,1.5
5788,154,hipsthomas,left,7,0.582451,3,Aera,1.5
5789,154,hipsthomas,right,7,0.581749,3,Aera,1.5
5790,154,hipsthomas,left,8,0.631937,3,Aera,1.5
5791,154,hipsthomas,right,8,0.830376,3,Aera,1.5
5792,154,hipsthomas,left,9,0.644957,3,Aera,1.5
5793,154,hipsthomas,right,9,1.197066,3,Aera,1.5
5794,154,hipsthomas,left,10,2.089477,3,Aera,1.5
5795,154,hipsthomas,right,10,2.707516,3,Aera,1.5
5796,154,hipsthomas,left,11,0.440883,3,Aera,1.5
5797,154,hipsthomas,right,11,0.593011,3,Aera,1.5
5798,154,hipsthomas,left,12,0.553705,3,Aera,1.5
5799,154,hipsthomas,right,12,0.512857,3,Aera,1.5
5800,155,t1thomas,left,2,0.383211,3,Espree,1.5
5801,155,t1thomas,right,2,0.335122,3,Espree,1.5
5802,155,t1thomas,left,4,0.48063,3,Espree,1.5
5803,155,t1thomas,right,4,0.411371,3,Espree,1.5
5804,155,t1thomas,left,5,1.504651,3,Espree,1.5
5805,155,t1thomas,right,5,1.283066,3,Espree,1.5
5806,155,t1thomas,left,6,0.408642,3,Espree,1.5
5807,155,t1thomas,right,6,0.410182,3,Espree,1.5
5808,155,t1thomas,left,7,0.831501,3,Espree,1.5
5809,155,t1thomas,right,7,0.620575,3,Espree,1.5
5810,155,t1thomas,left,8,0.477565,3,Espree,1.5
5811,155,t1thomas,right,8,0.737082,3,Espree,1.5
5812,155,t1thomas,left,9,0.559876,3,Espree,1.5
5813,155,t1thomas,right,9,1.203302,3,Espree,1.5
5814,155,t1thomas,left,10,2.583559,3,Espree,1.5
5815,155,t1thomas,right,10,3.233439,3,Espree,1.5
5816,155,t1thomas,left,11,0.911158,3,Espree,1.5
5817,155,t1thomas,right,11,1.203745,3,Espree,1.5
5818,155,t1thomas,left,12,0.756639,3,Espree,1.5
5819,155,t1thomas,right,12,0.764573,3,Espree,1.5
5820,155,hipsthomas,left,2,0.724134,3,Espree,1.5
5821,155,hipsthomas,right,2,0.740388,3,Espree,1.5
5822,155,hipsthomas,left,4,0.730952,3,Espree,1.5
5823,155,hipsthomas,right,4,0.357138,3,Espree,1.5
5824,155,hipsthomas,left,5,1.03479,3,Espree,1.5
5825,155,hipsthomas,right,5,1.145144,3,Espree,1.5
5826,155,hipsthomas,left,6,0.496397,3,Espree,1.5
5827,155,hipsthomas,right,6,0.551317,3,Espree,1.5
5828,155,hipsthomas,left,7,1.169099,3,Espree,1.5
5829,155,hipsthomas,right,7,0.630993,3,Espree,1.5
5830,155,hipsthomas,left,8,0.713891,3,Espree,1.5
5831,155,hipsthomas,right,8,1.089835,3,Espree,1.5
5832,155,hipsthomas,left,9,0.505153,3,Espree,1.5
5833,155,hipsthomas,right,9,1.081879,3,Espree,1.5
5834,155,hipsthomas,left,10,2.148714,3,Espree,1.5
5835,155,hipsthomas,right,10,2.625883,3,Espree,1.5
5836,155,hipsthomas,left,11,0.642703,3,Espree,1.5
5837,155,hipsthomas,right,11,0.716771,3,Espree,1.5
5838,155,hipsthomas,left,12,0.590232,3,Espree,1.5
5839,155,hipsthomas,right,12,0.56814,3,Espree,1.5
5840,156,t1thomas,left,2,0.542394,2,Prodiva CX,1.5
5841,156,t1thomas,right,2,0.294151,2,Prodiva CX,1.5
5842,156,t1thomas,left,4,0.549125,2,Prodiva CX,1.5
5843,156,t1thomas,right,4,0.446792,2,Prodiva CX,1.5
5844,156,t1thomas,left,5,0.99647,2,Prodiva CX,1.5
5845,156,t1thomas,right,5,1.007783,2,Prodiva CX,1.5
5846,156,t1thomas,left,6,0.563602,2,Prodiva CX,1.5
5847,156,t1thomas,right,6,0.554023,2,Prodiva CX,1.5
5848,156,t1thomas,left,7,0.944327,2,Prodiva CX,1.5
5849,156,t1thomas,right,7,0.977713,2,Prodiva CX,1.5
5850,156,t1thomas,left,8,0.438032,2,Prodiva CX,1.5
5851,156,t1thomas,right,8,0.616046,2,Prodiva CX,1.5
5852,156,t1thomas,left,9,0.632112,2,Prodiva CX,1.5
5853,156,t1thomas,right,9,1.068573,2,Prodiva CX,1.5
5854,156,t1thomas,left,10,2.367054,2,Prodiva CX,1.5
5855,156,t1thomas,right,10,3.091036,2,Prodiva CX,1.5
5856,156,t1thomas,left,11,1.154395,2,Prodiva CX,1.5
5857,156,t1thomas,right,11,1.562725,2,Prodiva CX,1.5
5858,156,t1thomas,left,12,0.864767,2,Prodiva CX,1.5
5859,156,t1thomas,right,12,0.765717,2,Prodiva CX,1.5
5860,156,hipsthomas,left,2,0.769977,2,Prodiva CX,1.5
5861,156,hipsthomas,right,2,0.73179,2,Prodiva CX,1.5
5862,156,hipsthomas,left,4,0.67938,2,Prodiva CX,1.5
5863,156,hipsthomas,right,4,0.42472,2,Prodiva CX,1.5
5864,156,hipsthomas,left,5,0.956684,2,Prodiva CX,1.5
5865,156,hipsthomas,right,5,0.945378,2,Prodiva CX,1.5
5866,156,hipsthomas,left,6,0.420623,2,Prodiva CX,1.5
5867,156,hipsthomas,right,6,0.563603,2,Prodiva CX,1.5
5868,156,hipsthomas,left,7,0.56618,2,Prodiva CX,1.5
5869,156,hipsthomas,right,7,0.709002,2,Prodiva CX,1.5
5870,156,hipsthomas,left,8,0.646441,2,Prodiva CX,1.5
5871,156,hipsthomas,right,8,0.849396,2,Prodiva CX,1.5
5872,156,hipsthomas,left,9,0.566059,2,Prodiva CX,1.5
5873,156,hipsthomas,right,9,1.191576,2,Prodiva CX,1.5
5874,156,hipsthomas,left,10,2.201193,2,Prodiva CX,1.5
5875,156,hipsthomas,right,10,2.952362,2,Prodiva CX,1.5
5876,156,hipsthomas,left,11,0.627533,2,Prodiva CX,1.5
5877,156,hipsthomas,right,11,0.688364,2,Prodiva CX,1.5
5878,156,hipsthomas,left,12,0.711096,2,Prodiva CX,1.5
5879,156,hipsthomas,right,12,0.567559,2,Prodiva CX,1.5
5880,157,t1thomas,left,2,0.468123,3,Aera,1.5
5881,157,t1thomas,right,2,0.351666,3,Aera,1.5
5882,157,t1thomas,left,4,0.474833,3,Aera,1.5
5883,157,t1thomas,right,4,0.407832,3,Aera,1.5
5884,157,t1thomas,left,5,0.978261,3,Aera,1.5
5885,157,t1thomas,right,5,0.968941,3,Aera,1.5
5886,157,t1thomas,left,6,0.583267,3,Aera,1.5
5887,157,t1thomas,right,6,0.570385,3,Aera,1.5
5888,157,t1thomas,left,7,1.008197,3,Aera,1.5
5889,157,t1thomas,right,7,0.857437,3,Aera,1.5
5890,157,t1thomas,left,8,0.456227,3,Aera,1.5
5891,157,t1thomas,right,8,0.680543,3,Aera,1.5
5892,157,t1thomas,left,9,0.685233,3,Aera,1.5
5893,157,t1thomas,right,9,1.129596,3,Aera,1.5
5894,157,t1thomas,left,10,2.553169,3,Aera,1.5
5895,157,t1thomas,right,10,2.898901,3,Aera,1.5
5896,157,t1thomas,left,11,0.974922,3,Aera,1.5
5897,157,t1thomas,right,11,1.524774,3,Aera,1.5
5898,157,t1thomas,left,12,0.744093,3,Aera,1.5
5899,157,t1thomas,right,12,0.783752,3,Aera,1.5
5900,157,hipsthomas,left,2,0.587293,3,Aera,1.5
5901,157,hipsthomas,right,2,0.430325,3,Aera,1.5
5902,157,hipsthomas,left,4,0.720218,3,Aera,1.5
5903,157,hipsthomas,right,4,0.388645,3,Aera,1.5
5904,157,hipsthomas,left,5,0.807782,3,Aera,1.5
5905,157,hipsthomas,right,5,0.931111,3,Aera,1.5
5906,157,hipsthomas,left,6,0.520125,3,Aera,1.5
5907,157,hipsthomas,right,6,0.537517,3,Aera,1.5
5908,157,hipsthomas,left,7,0.69702,3,Aera,1.5
5909,157,hipsthomas,right,7,0.576313,3,Aera,1.5
5910,157,hipsthomas,left,8,0.795155,3,Aera,1.5
5911,157,hipsthomas,right,8,0.925961,3,Aera,1.5
5912,157,hipsthomas,left,9,0.622585,3,Aera,1.5
5913,157,hipsthomas,right,9,1.11746,3,Aera,1.5
5914,157,hipsthomas,left,10,2.279813,3,Aera,1.5
5915,157,hipsthomas,right,10,2.935208,3,Aera,1.5
5916,157,hipsthomas,left,11,0.573063,3,Aera,1.5
5917,157,hipsthomas,right,11,0.867762,3,Aera,1.5
5918,157,hipsthomas,left,12,0.524154,3,Aera,1.5
5919,157,hipsthomas,right,12,0.467487,3,Aera,1.5
5920,158,t1thomas,left,2,0.413321,3,Verio,3.0
5921,158,t1thomas,right,2,0.470128,3,Verio,3.0
5922,158,t1thomas,left,4,0.775309,3,Verio,3.0
5923,158,t1thomas,right,4,0.477561,3,Verio,3.0
5924,158,t1thomas,left,5,0.9224,3,Verio,3.0
5925,158,t1thomas,right,5,1.25027,3,Verio,3.0
5926,158,t1thomas,left,6,0.579637,3,Verio,3.0
5927,158,t1thomas,right,6,0.388126,3,Verio,3.0
5928,158,t1thomas,left,7,1.049239,3,Verio,3.0
5929,158,t1thomas,right,7,0.416983,3,Verio,3.0
5930,158,t1thomas,left,8,0.575508,3,Verio,3.0
5931,158,t1thomas,right,8,0.648086,3,Verio,3.0
5932,158,t1thomas,left,9,0.554653,3,Verio,3.0
5933,158,t1thomas,right,9,1.148053,3,Verio,3.0
5934,158,t1thomas,left,10,2.44364,3,Verio,3.0
5935,158,t1thomas,right,10,2.942849,3,Verio,3.0
5936,158,t1thomas,left,11,1.190836,3,Verio,3.0
5937,158,t1thomas,right,11,0.887857,3,Verio,3.0
5938,158,t1thomas,left,12,0.848315,3,Verio,3.0
5939,158,t1thomas,right,12,0.842043,3,Verio,3.0
5940,158,hipsthomas,left,2,0.773121,3,Verio,3.0
5941,158,hipsthomas,right,2,0.53223,3,Verio,3.0
5942,158,hipsthomas,left,4,0.753757,3,Verio,3.0
5943,158,hipsthomas,right,4,0.644017,3,Verio,3.0
5944,158,hipsthomas,left,5,0.865872,3,Verio,3.0
5945,158,hipsthomas,right,5,0.869465,3,Verio,3.0
5946,158,hipsthomas,left,6,0.376448,3,Verio,3.0
5947,158,hipsthomas,right,6,0.390261,3,Verio,3.0
5948,158,hipsthomas,left,7,0.710377,3,Verio,3.0
5949,158,hipsthomas,right,7,0.482556,3,Verio,3.0
5950,158,hipsthomas,left,8,0.59097,3,Verio,3.0
5951,158,hipsthomas,right,8,0.707195,3,Verio,3.0
5952,158,hipsthomas,left,9,0.498306,3,Verio,3.0
5953,158,hipsthomas,right,9,1.140126,3,Verio,3.0
5954,158,hipsthomas,left,10,1.673931,3,Verio,3.0
5955,158,hipsthomas,right,10,2.960708,3,Verio,3.0
5956,158,hipsthomas,left,11,0.689133,3,Verio,3.0
5957,158,hipsthomas,right,11,0.812739,3,Verio,3.0
5958,158,hipsthomas,left,12,0.560572,3,Verio,3.0
5959,158,hipsthomas,right,12,0.627229,3,Verio,3.0
5960,159,t1thomas,left,2,0.465736,3,Aera,1.5
5961,159,t1thomas,right,2,0.318465,3,Aera,1.5
5962,159,t1thomas,left,4,0.414067,3,Aera,1.5
5963,159,t1thomas,right,4,0.401474,3,Aera,1.5
5964,159,t1thomas,left,5,1.279457,3,Aera,1.5
5965,159,t1thomas,right,5,1.962726,3,Aera,1.5
5966,159,t1thomas,left,6,0.445182,3,Aera,1.5
5967,159,t1thomas,right,6,0.428297,3,Aera,1.5
5968,159,t1thomas,left,7,0.908978,3,Aera,1.5
5969,159,t1thomas,right,7,0.597833,3,Aera,1.5
5970,159,t1thomas,left,8,0.513542,3,Aera,1.5
5971,159,t1thomas,right,8,0.651536,3,Aera,1.5
5972,159,t1thomas,left,9,0.718886,3,Aera,1.5
5973,159,t1thomas,right,9,1.212067,3,Aera,1.5
5974,159,t1thomas,left,10,2.590841,3,Aera,1.5
5975,159,t1thomas,right,10,2.710938,3,Aera,1.5
5976,159,t1thomas,left,11,0.702257,3,Aera,1.5
5977,159,t1thomas,right,11,1.056803,3,Aera,1.5
5978,159,t1thomas,left,12,0.599486,3,Aera,1.5
5979,159,t1thomas,right,12,0.622312,3,Aera,1.5
5980,159,hipsthomas,left,2,0.766329,3,Aera,1.5
5981,159,hipsthomas,right,2,0.458777,3,Aera,1.5
5982,159,hipsthomas,left,4,0.741681,3,Aera,1.5
5983,159,hipsthomas,right,4,0.544143,3,Aera,1.5
5984,159,hipsthomas,left,5,0.905833,3,Aera,1.5
5985,159,hipsthomas,right,5,0.928019,3,Aera,1.5
5986,159,hipsthomas,left,6,0.484795,3,Aera,1.5
5987,159,hipsthomas,right,6,0.636333,3,Aera,1.5
5988,159,hipsthomas,left,7,0.899397,3,Aera,1.5
5989,159,hipsthomas,right,7,0.77321,3,Aera,1.5
5990,159,hipsthomas,left,8,0.670605,3,Aera,1.5
5991,159,hipsthomas,right,8,0.935753,3,Aera,1.5
5992,159,hipsthomas,left,9,0.48075,3,Aera,1.5
5993,159,hipsthomas,right,9,1.116061,3,Aera,1.5
5994,159,hipsthomas,left,10,2.199757,3,Aera,1.5
5995,159,hipsthomas,right,10,2.586553,3,Aera,1.5
5996,159,hipsthomas,left,11,0.526942,3,Aera,1.5
5997,159,hipsthomas,right,11,0.689836,3,Aera,1.5
5998,159,hipsthomas,left,12,0.565217,3,Aera,1.5
5999,159,hipsthomas,right,12,0.581933,3,Aera,1.5
6000,160,t1thomas,left,2,0.411699,3,Avanto,1.5
6001,160,t1thomas,right,2,0.38663,3,Avanto,1.5
6002,160,t1thomas,left,4,0.550289,3,Avanto,1.5
6003,160,t1thomas,right,4,0.317166,3,Avanto,1.5
6004,160,t1thomas,left,5,0.987331,3,Avanto,1.5
6005,160,t1thomas,right,5,1.041189,3,Avanto,1.5
6006,160,t1thomas,left,6,0.594855,3,Avanto,1.5
6007,160,t1thomas,right,6,0.476595,3,Avanto,1.5
6008,160,t1thomas,left,7,1.021581,3,Avanto,1.5
6009,160,t1thomas,right,7,0.658656,3,Avanto,1.5
6010,160,t1thomas,left,8,0.501286,3,Avanto,1.5
6011,160,t1thomas,right,8,0.619326,3,Avanto,1.5
6012,160,t1thomas,left,9,0.576627,3,Avanto,1.5
6013,160,t1thomas,right,9,0.871138,3,Avanto,1.5
6014,160,t1thomas,left,10,2.840584,3,Avanto,1.5
6015,160,t1thomas,right,10,2.66329,3,Avanto,1.5
6016,160,t1thomas,left,11,1.351864,3,Avanto,1.5
6017,160,t1thomas,right,11,1.285885,3,Avanto,1.5
6018,160,t1thomas,left,12,0.88099,3,Avanto,1.5
6019,160,t1thomas,right,12,0.871045,3,Avanto,1.5
6020,160,hipsthomas,left,2,0.738692,3,Avanto,1.5
6021,160,hipsthomas,right,2,0.436005,3,Avanto,1.5
6022,160,hipsthomas,left,4,0.843036,3,Avanto,1.5
6023,160,hipsthomas,right,4,0.485486,3,Avanto,1.5
6024,160,hipsthomas,left,5,0.918022,3,Avanto,1.5
6025,160,hipsthomas,right,5,0.814336,3,Avanto,1.5
6026,160,hipsthomas,left,6,0.4442,3,Avanto,1.5
6027,160,hipsthomas,right,6,0.492996,3,Avanto,1.5
6028,160,hipsthomas,left,7,0.615135,3,Avanto,1.5
6029,160,hipsthomas,right,7,0.742298,3,Avanto,1.5
6030,160,hipsthomas,left,8,0.623401,3,Avanto,1.5
6031,160,hipsthomas,right,8,0.893479,3,Avanto,1.5
6032,160,hipsthomas,left,9,0.495492,3,Avanto,1.5
6033,160,hipsthomas,right,9,0.900552,3,Avanto,1.5
6034,160,hipsthomas,left,10,2.561687,3,Avanto,1.5
6035,160,hipsthomas,right,10,2.736219,3,Avanto,1.5
6036,160,hipsthomas,left,11,0.548271,3,Avanto,1.5
6037,160,hipsthomas,right,11,0.65719,3,Avanto,1.5
6038,160,hipsthomas,left,12,0.608341,3,Avanto,1.5
6039,160,hipsthomas,right,12,0.436695,3,Avanto,1.5
6040,161,t1thomas,left,2,0.514759,3,Symphony,1.5
6041,161,t1thomas,right,2,0.385768,3,Symphony,1.5
6042,161,t1thomas,left,4,0.508802,3,Symphony,1.5
6043,161,t1thomas,right,4,0.507285,3,Symphony,1.5
6044,161,t1thomas,left,5,1.467617,3,Symphony,1.5
6045,161,t1thomas,right,5,1.260476,3,Symphony,1.5
6046,161,t1thomas,left,6,0.427987,3,Symphony,1.5
6047,161,t1thomas,right,6,0.460404,3,Symphony,1.5
6048,161,t1thomas,left,7,0.867201,3,Symphony,1.5
6049,161,t1thomas,right,7,0.769454,3,Symphony,1.5
6050,161,t1thomas,left,8,0.500861,3,Symphony,1.5
6051,161,t1thomas,right,8,0.662163,3,Symphony,1.5
6052,161,t1thomas,left,9,0.715044,3,Symphony,1.5
6053,161,t1thomas,right,9,1.096614,3,Symphony,1.5
6054,161,t1thomas,left,10,2.444732,3,Symphony,1.5
6055,161,t1thomas,right,10,2.731829,3,Symphony,1.5
6056,161,t1thomas,left,11,0.674664,3,Symphony,1.5
6057,161,t1thomas,right,11,1.077993,3,Symphony,1.5
6058,161,t1thomas,left,12,0.658321,3,Symphony,1.5
6059,161,t1thomas,right,12,0.698411,3,Symphony,1.5
6060,161,hipsthomas,left,2,0.637971,3,Symphony,1.5
6061,161,hipsthomas,right,2,0.547704,3,Symphony,1.5
6062,161,hipsthomas,left,4,0.793835,3,Symphony,1.5
6063,161,hipsthomas,right,4,0.467638,3,Symphony,1.5
6064,161,hipsthomas,left,5,0.993545,3,Symphony,1.5
6065,161,hipsthomas,right,5,1.037664,3,Symphony,1.5
6066,161,hipsthomas,left,6,0.455702,3,Symphony,1.5
6067,161,hipsthomas,right,6,0.480631,3,Symphony,1.5
6068,161,hipsthomas,left,7,1.030211,3,Symphony,1.5
6069,161,hipsthomas,right,7,0.865847,3,Symphony,1.5
6070,161,hipsthomas,left,8,0.65053,3,Symphony,1.5
6071,161,hipsthomas,right,8,0.935701,3,Symphony,1.5
6072,161,hipsthomas,left,9,0.609391,3,Symphony,1.5
6073,161,hipsthomas,right,9,0.964465,3,Symphony,1.5
6074,161,hipsthomas,left,10,2.128307,3,Symphony,1.5
6075,161,hipsthomas,right,10,2.642812,3,Symphony,1.5
6076,161,hipsthomas,left,11,0.481586,3,Symphony,1.5
6077,161,hipsthomas,right,11,0.632418,3,Symphony,1.5
6078,161,hipsthomas,left,12,0.557418,3,Symphony,1.5
6079,161,hipsthomas,right,12,0.596855,3,Symphony,1.5
6080,162,t1thomas,left,2,0.482887,3,Symphony,1.5
6081,162,t1thomas,right,2,0.325704,3,Symphony,1.5
6082,162,t1thomas,left,4,0.51938,3,Symphony,1.5
6083,162,t1thomas,right,4,0.307599,3,Symphony,1.5
6084,162,t1thomas,left,5,1.171641,3,Symphony,1.5
6085,162,t1thomas,right,5,1.468959,3,Symphony,1.5
6086,162,t1thomas,left,6,0.441708,3,Symphony,1.5
6087,162,t1thomas,right,6,0.377763,3,Symphony,1.5
6088,162,t1thomas,left,7,0.898833,3,Symphony,1.5
6089,162,t1thomas,right,7,0.635748,3,Symphony,1.5
6090,162,t1thomas,left,8,0.473804,3,Symphony,1.5
6091,162,t1thomas,right,8,0.698763,3,Symphony,1.5
6092,162,t1thomas,left,9,0.660908,3,Symphony,1.5
6093,162,t1thomas,right,9,1.110875,3,Symphony,1.5
6094,162,t1thomas,left,10,2.169322,3,Symphony,1.5
6095,162,t1thomas,right,10,2.875813,3,Symphony,1.5
6096,162,t1thomas,left,11,0.822821,3,Symphony,1.5
6097,162,t1thomas,right,11,0.92634,3,Symphony,1.5
6098,162,t1thomas,left,12,0.763249,3,Symphony,1.5
6099,162,t1thomas,right,12,0.602395,3,Symphony,1.5
6100,162,hipsthomas,left,2,0.636159,3,Symphony,1.5
6101,162,hipsthomas,right,2,0.450799,3,Symphony,1.5
6102,162,hipsthomas,left,4,0.6551,3,Symphony,1.5
6103,162,hipsthomas,right,4,0.473512,3,Symphony,1.5
6104,162,hipsthomas,left,5,1.022454,3,Symphony,1.5
6105,162,hipsthomas,right,5,0.932109,3,Symphony,1.5
6106,162,hipsthomas,left,6,0.550165,3,Symphony,1.5
6107,162,hipsthomas,right,6,0.631042,3,Symphony,1.5
